ELECRRIC_VEHICLE_TIMEPOINTS_1,ELECRRIC_VEHICLE_TIMEPOINTS_2,DischargingPower
Jilin-Ev,2025.03.21.04,0.0
Jilin-Ev,2025.03.21.08,0.0
Jilin-Ev,2025.03.21.12,0.0
Jilin-Ev,2025.03.21.16,88.706475
Jilin-Ev,2025.03.21.20,66.12664499999998
Jilin-Ev,2025.04.11.00,0.0
Jilin-Ev,2025.04.11.04,0.0
Jilin-Ev,2025.04.11.08,0.0
Jilin-Ev,2025.04.11.12,0.0
Jilin-Ev,2025.04.11.16,56.97234450000002
Jilin-Ev,2025.04.11.20,0.0
Jilin-Ev,2025.05.22.00,0.0
Jilin-Ev,2025.05.22.04,3.5841000000000003
Jilin-Ev,2025.05.22.08,0.0
Jilin-Ev,2025.05.22.12,0.0
Jilin-Ev,2025.05.22.16,88.706475
Jilin-Ev,2025.05.22.20,66.12664499999998
Jilin-Ev,2025.06.16.00,0.0
Jilin-Ev,2025.06.16.04,0.0
Jilin-Ev,2025.06.16.08,0.0
Jilin-Ev,2025.06.16.12,0.0
Jilin-Ev,2025.06.16.16,0.0
Jilin-Ev,2025.06.16.20,0.0
Jilin-Ev,2025.07.22.00,0.0
Jilin-Ev,2025.07.22.04,0.0
Jilin-Ev,2025.07.22.08,0.0
Jilin-Ev,2025.07.22.12,0.0
Jilin-Ev,2025.07.22.16,0.0
Jilin-Ev,2025.07.22.20,0.0
Jilin-Ev,2025.08.19.00,0.0
Jilin-Ev,2025.08.19.04,3.5841000000000003
Jilin-Ev,2025.08.19.08,0.0
Jilin-Ev,2025.08.19.12,0.0
Jilin-Ev,2025.08.19.16,0.0
Jilin-Ev,2025.08.19.20,66.12664499999998
Jilin-Ev,2025.09.20.00,0.0
Jilin-Ev,2025.09.20.04,0.0
Jilin-Ev,2025.09.20.08,0.0
Jilin-Ev,2025.09.20.12,0.0
Jilin-Ev,2025.09.20.16,0.0
Jilin-Ev,2025.09.20.20,0.0
Jilin-Ev,2025.10.26.00,0.0
Jilin-Ev,2025.10.26.04,0.0
Jilin-Ev,2025.10.26.08,0.0
Jilin-Ev,2025.10.26.12,0.0
Jilin-Ev,2025.10.26.16,0.0
Jilin-Ev,2025.10.26.20,66.12664499999998
Jilin-Ev,2025.11.19.00,0.0
Jilin-Ev,2025.11.19.04,0.0
Jilin-Ev,2025.11.19.08,0.0
Jilin-Ev,2025.11.19.12,0.0
Jilin-Ev,2025.11.19.16,42.7817340000001
Jilin-Ev,2025.11.19.20,66.12664499999998
Jilin-Ev,2025.12.16.00,0.0
Jilin-Ev,2025.12.16.04,0.0
Jilin-Ev,2025.12.16.08,0.0
Jilin-Ev,2025.12.16.12,0.0
Jilin-Ev,2025.12.16.16,88.706475
Jilin-Ev,2025.12.16.20,66.12664499999998
Liaoning-Ev,2025.01.22.00,0.0
Liaoning-Ev,2025.01.22.04,0.0
Liaoning-Ev,2025.01.22.08,0.0
Liaoning-Ev,2025.01.22.12,0.0
Liaoning-Ev,2025.01.22.16,119.80407690000015
Liaoning-Ev,2025.01.22.20,0.0
Liaoning-Ev,2025.02.08.00,0.0
Liaoning-Ev,2025.02.08.04,0.0
Liaoning-Ev,2025.02.08.08,0.0
Liaoning-Ev,2025.02.08.12,0.0
Liaoning-Ev,2025.02.08.16,343.24361290000013
Liaoning-Ev,2025.02.08.20,0.0
Liaoning-Ev,2025.03.21.00,0.0
Liaoning-Ev,2025.03.21.04,0.0
Liaoning-Ev,2025.03.21.08,0.0
Liaoning-Ev,2025.03.21.12,0.0
Liaoning-Ev,2025.03.21.16,0.0
Liaoning-Ev,2025.03.21.20,52.50039709797056
Liaoning-Ev,2025.04.11.00,0.0
Liaoning-Ev,2025.04.11.04,0.0
Liaoning-Ev,2025.04.11.08,0.0
Liaoning-Ev,2025.04.11.12,0.0
Liaoning-Ev,2025.04.11.16,0.0
Liaoning-Ev,2025.04.11.20,0.0
Liaoning-Ev,2025.05.22.00,0.0
Liaoning-Ev,2025.05.22.04,0.0
Liaoning-Ev,2025.05.22.08,0.0
Liaoning-Ev,2025.05.22.12,0.0
Liaoning-Ev,2025.05.22.16,188.86021790000007
Liaoning-Ev,2025.05.22.20,0.0
Liaoning-Ev,2025.06.16.00,0.0
Liaoning-Ev,2025.06.16.04,0.0
Liaoning-Ev,2025.06.16.08,0.0
Liaoning-Ev,2025.06.16.12,0.0
Liaoning-Ev,2025.06.16.16,0.0
Liaoning-Ev,2025.06.16.20,0.0
Liaoning-Ev,2025.07.22.00,0.0
Liaoning-Ev,2025.07.22.04,0.0
Liaoning-Ev,2025.07.22.08,0.0
Liaoning-Ev,2025.07.22.12,0.0
Liaoning-Ev,2025.07.22.16,0.0
Liaoning-Ev,2025.07.22.20,0.0
Liaoning-Ev,2025.08.19.00,0.0
Liaoning-Ev,2025.08.19.04,33.31146000000001
Liaoning-Ev,2025.08.19.08,0.0
Liaoning-Ev,2025.08.19.12,0.0
Liaoning-Ev,2025.08.19.16,0.0
Liaoning-Ev,2025.08.19.20,614.5964369999999
Liaoning-Ev,2025.09.20.00,0.0
Liaoning-Ev,2025.09.20.04,0.0
Liaoning-Ev,2025.09.20.08,0.0
Liaoning-Ev,2025.09.20.12,0.0
Liaoning-Ev,2025.09.20.16,0.0
Liaoning-Ev,2025.09.20.20,0.0
Liaoning-Ev,2025.10.26.00,0.0
Liaoning-Ev,2025.10.26.04,0.0
Liaoning-Ev,2025.10.26.08,0.0
Liaoning-Ev,2025.10.26.12,0.0
Liaoning-Ev,2025.10.26.16,0.0
Liaoning-Ev,2025.10.26.20,0.0
Liaoning-Ev,2025.11.19.00,0.0
Liaoning-Ev,2025.11.19.04,0.0
Liaoning-Ev,2025.11.19.08,0.0
Liaoning-Ev,2025.11.19.12,0.0
Liaoning-Ev,2025.11.19.16,0.0
Liaoning-Ev,2025.11.19.20,238.95474690000003
Liaoning-Ev,2025.12.16.00,0.0
Liaoning-Ev,2025.12.16.04,0.0
Liaoning-Ev,2025.12.16.08,0.0
Liaoning-Ev,2025.12.16.12,0.0
Liaoning-Ev,2025.12.16.16,824.458635
Liaoning-Ev,2025.12.16.20,0.0
Gansu-Ev,2025.01.22.00,85.71219675000003
Gansu-Ev,2025.01.22.04,0.0
Gansu-Ev,2025.01.22.08,0.266175
Gansu-Ev,2025.01.22.12,0.0
Gansu-Ev,2025.01.22.16,0.0
Gansu-Ev,2025.01.22.20,196.43714999999997
Gansu-Ev,2025.02.08.00,134.75161275000002
Gansu-Ev,2025.02.08.04,0.0
Gansu-Ev,2025.02.08.08,0.266175
Gansu-Ev,2025.02.08.12,0.0
Gansu-Ev,2025.02.08.16,0.0
Gansu-Ev,2025.02.08.20,196.43714999999997
Gansu-Ev,2025.03.21.00,145.33155
Gansu-Ev,2025.03.21.04,10.647000000000002
Gansu-Ev,2025.03.21.08,0.266175
Gansu-Ev,2025.03.21.12,0.0
Gansu-Ev,2025.03.21.16,0.0
Gansu-Ev,2025.03.21.20,124.6167307500001
Gansu-Ev,2025.04.11.00,145.33155
Gansu-Ev,2025.04.11.04,10.647000000000002
Gansu-Ev,2025.04.11.08,0.266175
Gansu-Ev,2025.04.11.12,0.0
Gansu-Ev,2025.04.11.16,0.0
Gansu-Ev,2025.04.11.20,74.31103874999991
Gansu-Ev,2025.05.22.00,0.0
Gansu-Ev,2025.05.22.04,0.0
Gansu-Ev,2025.05.22.08,0.0
Gansu-Ev,2025.05.22.12,0.0
Gansu-Ev,2025.05.22.16,0.0
Gansu-Ev,2025.05.22.20,196.43714999999997
Gansu-Ev,2025.06.16.00,145.33155
Gansu-Ev,2025.06.16.04,10.647000000000002
Gansu-Ev,2025.06.16.08,0.0
Gansu-Ev,2025.06.16.12,0.0
Gansu-Ev,2025.06.16.16,0.0
Gansu-Ev,2025.06.16.20,196.43714999999997
Gansu-Ev,2025.07.22.00,102.04835640000013
Gansu-Ev,2025.07.22.04,10.647000000000002
Gansu-Ev,2025.07.22.08,0.0
Gansu-Ev,2025.07.22.12,0.0
Gansu-Ev,2025.07.22.16,0.0
Gansu-Ev,2025.07.22.20,196.43714999999997
Gansu-Ev,2025.08.19.00,104.46579240000005
Gansu-Ev,2025.08.19.04,10.647000000000002
Gansu-Ev,2025.08.19.08,0.0
Gansu-Ev,2025.08.19.12,0.0
Gansu-Ev,2025.08.19.16,0.0
Gansu-Ev,2025.08.19.20,196.43714999999997
Gansu-Ev,2025.09.20.00,145.33155
Gansu-Ev,2025.09.20.04,0.0
Gansu-Ev,2025.09.20.08,0.0
Gansu-Ev,2025.09.20.12,0.0
Gansu-Ev,2025.09.20.16,0.0
Gansu-Ev,2025.09.20.20,118.72296975000006
Gansu-Ev,2025.10.26.00,0.0
Gansu-Ev,2025.10.26.04,5.0043384000000515
Gansu-Ev,2025.10.26.08,0.0
Gansu-Ev,2025.10.26.12,0.0
Gansu-Ev,2025.10.26.16,0.0
Gansu-Ev,2025.10.26.20,196.43714999999997
Gansu-Ev,2025.11.19.00,145.33155
Gansu-Ev,2025.11.19.04,10.647000000000002
Gansu-Ev,2025.11.19.08,0.266175
Gansu-Ev,2025.11.19.12,0.0
Gansu-Ev,2025.11.19.16,0.0
Gansu-Ev,2025.11.19.20,134.57426474999994
Gansu-Ev,2025.12.16.00,145.33155
Gansu-Ev,2025.12.16.04,10.647000000000002
Gansu-Ev,2025.12.16.08,0.266175
Gansu-Ev,2025.12.16.12,0.0
Gansu-Ev,2025.12.16.16,0.0
Gansu-Ev,2025.12.16.20,108.73072274999998
Ningxia-Ev,2025.01.22.00,24.085294500000018
Ningxia-Ev,2025.01.22.04,3.9569400000000003
Ningxia-Ev,2025.01.22.08,0.0989235
Ningxia-Ev,2025.01.22.12,0.0
Ningxia-Ev,2025.01.22.16,0.0
Ningxia-Ev,2025.01.22.20,73.00554299999999
Ningxia-Ev,2025.02.08.00,29.470075000000037
Ningxia-Ev,2025.02.08.04,0.0
Ningxia-Ev,2025.02.08.08,0.0
Ningxia-Ev,2025.02.08.12,0.0
Ningxia-Ev,2025.02.08.16,0.0
Ningxia-Ev,2025.02.08.20,73.00554299999999
Ningxia-Ev,2025.03.21.00,54.012231
Ningxia-Ev,2025.03.21.04,3.9569400000000003
Ningxia-Ev,2025.03.21.08,0.0989235
Ningxia-Ev,2025.03.21.12,0.0
Ningxia-Ev,2025.03.21.16,0.0
Ningxia-Ev,2025.03.21.20,73.00554299999999
Ningxia-Ev,2025.04.11.00,39.16865450000002
Ningxia-Ev,2025.04.11.04,3.9569400000000003
Ningxia-Ev,2025.04.11.08,0.0989235
Ningxia-Ev,2025.04.11.12,0.0
Ningxia-Ev,2025.04.11.16,0.0
Ningxia-Ev,2025.04.11.20,73.00554299999999
Ningxia-Ev,2025.05.22.00,0.0
Ningxia-Ev,2025.05.22.04,0.0
Ningxia-Ev,2025.05.22.08,0.0
Ningxia-Ev,2025.05.22.12,0.0
Ningxia-Ev,2025.05.22.16,0.0
Ningxia-Ev,2025.05.22.20,73.00554299999999
Ningxia-Ev,2025.06.16.00,52.19000340000005
Ningxia-Ev,2025.06.16.04,3.9569400000000003
Ningxia-Ev,2025.06.16.08,0.0
Ningxia-Ev,2025.06.16.12,0.0
Ningxia-Ev,2025.06.16.16,0.0
Ningxia-Ev,2025.06.16.20,73.00554299999999
Ningxia-Ev,2025.07.22.00,24.08263940000002
Ningxia-Ev,2025.07.22.04,0.0
Ningxia-Ev,2025.07.22.08,0.0
Ningxia-Ev,2025.07.22.12,0.0
Ningxia-Ev,2025.07.22.16,0.0
Ningxia-Ev,2025.07.22.20,73.00554299999999
Ningxia-Ev,2025.08.19.00,53.9902754
Ningxia-Ev,2025.08.19.04,3.9569400000000003
Ningxia-Ev,2025.08.19.08,0.0
Ningxia-Ev,2025.08.19.12,0.0
Ningxia-Ev,2025.08.19.16,0.0
Ningxia-Ev,2025.08.19.20,73.00554299999999
Ningxia-Ev,2025.09.20.00,54.012231
Ningxia-Ev,2025.09.20.04,0.0
Ningxia-Ev,2025.09.20.08,0.0
Ningxia-Ev,2025.09.20.12,0.0
Ningxia-Ev,2025.09.20.16,0.0
Ningxia-Ev,2025.09.20.20,0.0
Ningxia-Ev,2025.10.26.00,0.0
Ningxia-Ev,2025.10.26.04,3.9569400000000003
Ningxia-Ev,2025.10.26.08,0.0
Ningxia-Ev,2025.10.26.12,0.0
Ningxia-Ev,2025.10.26.16,0.0
Ningxia-Ev,2025.10.26.20,73.00554299999999
Ningxia-Ev,2025.11.19.00,0.0
Ningxia-Ev,2025.11.19.04,0.0
Ningxia-Ev,2025.11.19.08,0.0
Ningxia-Ev,2025.11.19.12,0.0
Ningxia-Ev,2025.11.19.16,0.0
Ningxia-Ev,2025.11.19.20,0.0
Ningxia-Ev,2025.12.16.00,53.47351850000268
Ningxia-Ev,2025.12.16.04,3.9569400000000003
Ningxia-Ev,2025.12.16.08,0.0989235
Ningxia-Ev,2025.12.16.12,0.0
Ningxia-Ev,2025.12.16.16,0.0
Ningxia-Ev,2025.12.16.20,73.00554299999999
Qinghai-Ev,2025.01.22.00,26.958204000000002
Qinghai-Ev,2025.01.22.04,1.9749600000000003
Qinghai-Ev,2025.01.22.08,0.049374
Qinghai-Ev,2025.01.22.12,0.0
Qinghai-Ev,2025.01.22.16,0.0
Qinghai-Ev,2025.01.22.20,19.428646500000028
Qinghai-Ev,2025.02.08.00,26.958204000000002
Qinghai-Ev,2025.02.08.04,0.0
Qinghai-Ev,2025.02.08.08,0.049374
Qinghai-Ev,2025.02.08.12,0.0
Qinghai-Ev,2025.02.08.16,0.0
Qinghai-Ev,2025.02.08.20,35.66378250000001
Qinghai-Ev,2025.03.21.00,26.958204000000002
Qinghai-Ev,2025.03.21.04,1.9749600000000003
Qinghai-Ev,2025.03.21.08,0.049374
Qinghai-Ev,2025.03.21.12,0.0
Qinghai-Ev,2025.03.21.16,0.0
Qinghai-Ev,2025.03.21.20,19.276942500000587
Qinghai-Ev,2025.04.11.00,26.958204000000002
Qinghai-Ev,2025.04.11.04,1.9749600000000003
Qinghai-Ev,2025.04.11.08,0.049374
Qinghai-Ev,2025.04.11.12,0.0
Qinghai-Ev,2025.04.11.16,0.0
Qinghai-Ev,2025.04.11.20,23.990602499998204
Qinghai-Ev,2025.05.22.00,25.690636800000025
Qinghai-Ev,2025.05.22.04,1.9749600000000003
Qinghai-Ev,2025.05.22.08,0.0
Qinghai-Ev,2025.05.22.12,0.0
Qinghai-Ev,2025.05.22.16,0.0
Qinghai-Ev,2025.05.22.20,36.43801199999999
Qinghai-Ev,2025.06.16.00,26.958204000000002
Qinghai-Ev,2025.06.16.04,1.9749600000000003
Qinghai-Ev,2025.06.16.08,0.0
Qinghai-Ev,2025.06.16.12,0.0
Qinghai-Ev,2025.06.16.16,0.0
Qinghai-Ev,2025.06.16.20,0.0
Qinghai-Ev,2025.07.22.00,26.958204000000002
Qinghai-Ev,2025.07.22.04,1.9749600000000003
Qinghai-Ev,2025.07.22.08,0.0
Qinghai-Ev,2025.07.22.12,0.0
Qinghai-Ev,2025.07.22.16,0.0
Qinghai-Ev,2025.07.22.20,18.526348799999994
Qinghai-Ev,2025.08.19.00,8.461396800000017
Qinghai-Ev,2025.08.19.04,1.9749600000000003
Qinghai-Ev,2025.08.19.08,0.0
Qinghai-Ev,2025.08.19.12,0.0
Qinghai-Ev,2025.08.19.16,0.0
Qinghai-Ev,2025.08.19.20,36.43801199999999
Qinghai-Ev,2025.09.20.00,26.958204000000002
Qinghai-Ev,2025.09.20.04,0.0
Qinghai-Ev,2025.09.20.08,0.0
Qinghai-Ev,2025.09.20.12,0.0
Qinghai-Ev,2025.09.20.16,0.0
Qinghai-Ev,2025.09.20.20,30.351232800000005
Qinghai-Ev,2025.10.26.00,26.958204000000002
Qinghai-Ev,2025.10.26.04,1.9749600000000003
Qinghai-Ev,2025.10.26.08,0.03085650000002202
Qinghai-Ev,2025.10.26.12,0.0
Qinghai-Ev,2025.10.26.16,0.0
Qinghai-Ev,2025.10.26.20,36.43801199999999
Qinghai-Ev,2025.11.19.00,26.958204000000002
Qinghai-Ev,2025.11.19.04,1.9749600000000003
Qinghai-Ev,2025.11.19.08,0.049374
Qinghai-Ev,2025.11.19.12,0.0
Qinghai-Ev,2025.11.19.16,0.0
Qinghai-Ev,2025.11.19.20,32.96281049999925
Qinghai-Ev,2025.12.16.00,26.958204000000002
Qinghai-Ev,2025.12.16.04,0.0
Qinghai-Ev,2025.12.16.08,0.049374
Qinghai-Ev,2025.12.16.12,0.0
Qinghai-Ev,2025.12.16.16,0.0
Qinghai-Ev,2025.12.16.20,18.716278500001863
Shaanxi-Ev,2025.01.22.00,256.1992951473485
Shaanxi-Ev,2025.01.22.04,30.404400000000003
Shaanxi-Ev,2025.01.22.08,0.0
Shaanxi-Ev,2025.01.22.12,0.0
Shaanxi-Ev,2025.01.22.16,0.0
Shaanxi-Ev,2025.01.22.20,0.0
Shaanxi-Ev,2025.02.08.00,415.02006
Shaanxi-Ev,2025.02.08.04,0.0
Shaanxi-Ev,2025.02.08.08,0.76011
Shaanxi-Ev,2025.02.08.12,0.0
Shaanxi-Ev,2025.02.08.16,0.0
Shaanxi-Ev,2025.02.08.20,560.9611799999999
Shaanxi-Ev,2025.03.21.00,415.02006
Shaanxi-Ev,2025.03.21.04,30.404400000000003
Shaanxi-Ev,2025.03.21.08,0.76011
Shaanxi-Ev,2025.03.21.12,0.0
Shaanxi-Ev,2025.03.21.16,0.0
Shaanxi-Ev,2025.03.21.20,560.9611799999999
Shaanxi-Ev,2025.04.11.00,415.02006
Shaanxi-Ev,2025.04.11.04,30.404400000000003
Shaanxi-Ev,2025.04.11.08,0.76011
Shaanxi-Ev,2025.04.11.12,0.0
Shaanxi-Ev,2025.04.11.16,0.0
Shaanxi-Ev,2025.04.11.20,560.9611799999999
Shaanxi-Ev,2025.05.22.00,0.0
Shaanxi-Ev,2025.05.22.04,0.0
Shaanxi-Ev,2025.05.22.08,0.0
Shaanxi-Ev,2025.05.22.12,0.0
Shaanxi-Ev,2025.05.22.16,0.0
Shaanxi-Ev,2025.05.22.20,0.0
Shaanxi-Ev,2025.06.16.00,0.0
Shaanxi-Ev,2025.06.16.04,0.0
Shaanxi-Ev,2025.06.16.08,0.0
Shaanxi-Ev,2025.06.16.12,0.0
Shaanxi-Ev,2025.06.16.16,0.0
Shaanxi-Ev,2025.06.16.20,0.0
Shaanxi-Ev,2025.07.22.00,415.02006
Shaanxi-Ev,2025.07.22.04,0.0
Shaanxi-Ev,2025.07.22.08,0.0
Shaanxi-Ev,2025.07.22.12,0.0
Shaanxi-Ev,2025.07.22.16,0.0
Shaanxi-Ev,2025.07.22.20,560.9611799999999
Shaanxi-Ev,2025.08.19.00,415.02006
Shaanxi-Ev,2025.08.19.04,30.404400000000003
Shaanxi-Ev,2025.08.19.08,0.0
Shaanxi-Ev,2025.08.19.12,110.20630627499997
Shaanxi-Ev,2025.08.19.16,0.0
Shaanxi-Ev,2025.08.19.20,560.9611799999999
Shaanxi-Ev,2025.09.20.00,0.0
Shaanxi-Ev,2025.09.20.04,0.0
Shaanxi-Ev,2025.09.20.08,0.0
Shaanxi-Ev,2025.09.20.12,0.0
Shaanxi-Ev,2025.09.20.16,0.0
Shaanxi-Ev,2025.09.20.20,0.0
Shaanxi-Ev,2025.10.26.00,0.0
Shaanxi-Ev,2025.10.26.04,0.0
Shaanxi-Ev,2025.10.26.08,0.0
Shaanxi-Ev,2025.10.26.12,0.0
Shaanxi-Ev,2025.10.26.16,0.0
Shaanxi-Ev,2025.10.26.20,560.9611799999999
Shaanxi-Ev,2025.11.19.00,0.0
Shaanxi-Ev,2025.11.19.04,0.0
Shaanxi-Ev,2025.11.19.08,0.0
Shaanxi-Ev,2025.11.19.12,0.0
Shaanxi-Ev,2025.11.19.16,0.0
Shaanxi-Ev,2025.11.19.20,0.0
Shaanxi-Ev,2025.12.16.00,0.0
Shaanxi-Ev,2025.12.16.04,0.0
Shaanxi-Ev,2025.12.16.08,0.0
Shaanxi-Ev,2025.12.16.12,0.0
Shaanxi-Ev,2025.12.16.16,0.0
Shaanxi-Ev,2025.12.16.20,0.0
Xinjiang-Ev,2025.01.22.00,0.0
Xinjiang-Ev,2025.01.22.04,0.0
Xinjiang-Ev,2025.01.22.08,0.0
Xinjiang-Ev,2025.01.22.12,0.0
Xinjiang-Ev,2025.01.22.16,0.0
Xinjiang-Ev,2025.01.22.20,0.0
Xinjiang-Ev,2025.02.08.00,0.0
Xinjiang-Ev,2025.02.08.04,0.0
Xinjiang-Ev,2025.02.08.08,0.0
Xinjiang-Ev,2025.02.08.12,0.0
Xinjiang-Ev,2025.02.08.16,0.0
Xinjiang-Ev,2025.02.08.20,0.0
Xinjiang-Ev,2025.03.21.00,83.50908812500003
Xinjiang-Ev,2025.03.21.04,7.583940000000001
Xinjiang-Ev,2025.03.21.08,0.1895985
Xinjiang-Ev,2025.03.21.12,0.0
Xinjiang-Ev,2025.03.21.16,0.0
Xinjiang-Ev,2025.03.21.20,139.923693
Xinjiang-Ev,2025.04.11.00,76.11436812500008
Xinjiang-Ev,2025.04.11.04,7.583940000000001
Xinjiang-Ev,2025.04.11.08,0.1895985
Xinjiang-Ev,2025.04.11.12,0.0
Xinjiang-Ev,2025.04.11.16,0.0
Xinjiang-Ev,2025.04.11.20,139.923693
Xinjiang-Ev,2025.05.22.00,39.15358660000007
Xinjiang-Ev,2025.05.22.04,7.583940000000001
Xinjiang-Ev,2025.05.22.08,0.0
Xinjiang-Ev,2025.05.22.12,0.0
